date,floor_eth,floor_usd,eth_usd,floor_punk_index,active_asks,source
2023-04-26,52.95,99084.28,1871.28,1873,1066,onchain-orderbook
2023-04-27,53.96,103103.53,1910.74,7718,1064,onchain-orderbook
2023-04-28,53.5,101340.24,1894.21,2233,1069,onchain-orderbook
2023-04-29,53.5,101982.77,1906.22,2233,1068,onchain-orderbook
2023-04-30,53.5,100859.27,1885.22,2233,1068,onchain-orderbook
2023-05-01,54.99,100758.18,1832.3,9981,1061,onchain-orderbook
2023-05-02,55,102928.65,1871.43,4797,1065,onchain-orderbook
2023-05-03,54.99,104714.16,1904.24,5041,1063,onchain-orderbook
2023-05-04,55,103271.85,1877.67,1693,1059,onchain-orderbook
2023-05-05,53.99,107663.08,1994.13,5166,1058,onchain-orderbook
2023-05-06,53.99,102664.68,1901.55,5166,1062,onchain-orderbook
2023-05-07,53.99,102125.86,1891.57,5166,1060,onchain-orderbook
2023-05-08,53.99,99865.3,1849.7,5166,1060,onchain-orderbook
2023-05-09,49.99,92419.01,1848.75,2409,1063,onchain-orderbook
2023-05-10,49.49,91142.27,1841.63,8043,1064,onchain-orderbook
2023-05-11,49.49,88941.45,1797.16,8043,1067,onchain-orderbook
2023-05-12,49.49,89475.45,1807.95,7702,1067,onchain-orderbook
2023-05-13,49.49,88963.72,1797.61,4841,1066,onchain-orderbook
2023-05-14,49.49,89076.56,1799.89,4841,1063,onchain-orderbook
2023-05-15,49.49,90069.33,1819.95,4841,1069,onchain-orderbook
2023-05-16,49.49,90256.89,1823.74,4841,1070,onchain-orderbook
2023-05-17,49.48,90073.39,1820.4,6263,1069,onchain-orderbook
2023-05-18,49.48,89155.54,1801.85,6263,1069,onchain-orderbook
2023-05-19,49.48,89641.43,1811.67,6263,1069,onchain-orderbook
2023-05-20,49.48,89976.91,1818.45,6263,1072,onchain-orderbook
2023-05-21,49.48,89306.45,1804.9,6263,1070,onchain-orderbook
2023-05-22,48.99,89088.32,1818.5,2037,1070,onchain-orderbook
2023-05-23,49.48,91744.33,1854.17,6263,1073,onchain-orderbook
2023-05-24,49.9,89812.02,1799.84,2905,1074,onchain-orderbook
2023-05-25,50.99,92086.41,1805.97,3913,1072,onchain-orderbook
2023-05-26,50.99,93254.59,1828.88,3913,1067,onchain-orderbook
2023-05-27,54.49,99714.52,1829.96,8611,1065,onchain-orderbook
2023-05-28,54.49,104264.44,1913.46,8611,1069,onchain-orderbook
2023-05-29,50.99,96511.83,1892.76,7354,1073,onchain-orderbook
2023-05-30,50.99,96944.23,1901.24,7354,1075,onchain-orderbook
2023-05-31,50.69,95031.58,1874.76,7354,1073,onchain-orderbook
2023-06-01,50.69,94373.63,1861.78,7354,1074,onchain-orderbook
2023-06-02,52.95,100982.53,1907.13,8611,1067,onchain-orderbook
2023-06-03,52.95,100188.28,1892.13,8611,1068,onchain-orderbook
2023-06-04,52.99,100356.7,1893.88,9714,1066,onchain-orderbook
2023-06-05,52.95,95860.68,1810.4,4775,1065,onchain-orderbook
2023-06-06,51.99,97907.57,1883.2,7354,1076,onchain-orderbook
2023-06-07,50.99,93421.33,1832.15,9714,1078,onchain-orderbook
2023-06-08,50.99,94111.73,1845.69,7354,1080,onchain-orderbook
2023-06-09,50.99,93786.93,1839.32,7354,1082,onchain-orderbook
2023-06-10,51.99,91199.3,1754.17,6712,1076,onchain-orderbook
2023-06-11,51.99,91084.4,1751.96,6712,1076,onchain-orderbook
2023-06-12,51.95,90528.07,1742.6,2309,1074,onchain-orderbook
2023-06-13,51.95,90251.18,1737.27,2309,1077,onchain-orderbook
2023-06-14,50.95,84070.56,1650.06,4775,1080,onchain-orderbook
2023-06-15,50.95,84823.6,1664.84,4775,1080,onchain-orderbook
2023-06-16,50.99,87537.08,1716.75,2942,1077,onchain-orderbook
2023-06-17,50.99,88031.18,1726.44,2942,1073,onchain-orderbook
2023-06-18,50.99,87709.43,1720.13,2942,1072,onchain-orderbook
2023-06-19,50.99,88470.71,1735.06,2942,1078,onchain-orderbook
2023-06-20,50.99,91445.47,1793.4,2942,1075,onchain-orderbook
2023-06-21,50.99,96507.24,1892.67,2942,1077,onchain-orderbook
2023-06-22,48.99,91806.77,1873.99,3997,1077,onchain-orderbook
2023-06-23,50,94575,1891.5,3947,1076,onchain-orderbook
2023-06-24,50,93814,1876.28,9127,1073,onchain-orderbook
2023-06-25,49.8,94617.01,1899.94,3042,1074,onchain-orderbook
2023-06-26,49.65,92322.19,1859.46,3947,1077,onchain-orderbook
2023-06-27,48,90678.72,1889.14,9383,1075,onchain-orderbook
2023-06-28,47,85937.62,1828.46,3042,1074,onchain-orderbook
2023-06-29,45.5,84323.33,1853.26,3984,1072,onchain-orderbook
2023-06-30,45.5,87962.42,1933.24,3984,1070,onchain-orderbook
2023-07-01,46,88531.14,1924.59,3042,1069,onchain-orderbook
2023-07-02,44.75,86637.34,1936.03,6496,1072,onchain-orderbook
2023-07-03,41,80102.93,1953.73,3042,1074,onchain-orderbook
2023-07-04,42.99,83246.7,1936.42,2837,1072,onchain-orderbook
2023-07-05,44.88,85797.99,1911.72,5728,1071,onchain-orderbook
2023-07-06,44.88,83196.3,1853.75,5728,1067,onchain-orderbook
2023-07-07,45.5,85091.37,1870.14,2638,1065,onchain-orderbook
2023-07-08,47.49,88566,1864.94,3118,1063,onchain-orderbook
2023-07-09,47.49,88424.48,1861.96,3118,1060,onchain-orderbook
2023-07-10,48.39,90948.52,1879.49,2837,1063,onchain-orderbook
2023-07-11,50.44,94730.86,1878.09,4201,1056,onchain-orderbook
2023-07-12,50.45,94484.78,1872.84,3235,1060,onchain-orderbook
2023-07-13,50.44,101084.28,2004.05,2791,1055,onchain-orderbook
2023-07-14,50,96852,1937.04,3616,1070,onchain-orderbook
2023-07-15,49.92,96429.96,1931.69,3947,1066,onchain-orderbook
2023-07-16,49.89,95970.9,1923.65,1873,1066,onchain-orderbook
2023-07-17,49.89,95407.14,1912.35,5433,1065,onchain-orderbook
2023-07-18,49.89,94668.27,1897.54,5433,1066,onchain-orderbook
2023-07-19,49.88,94311.11,1890.76,4453,1073,onchain-orderbook
2023-07-20,49.86,94284.76,1890.99,4775,1070,onchain-orderbook
2023-07-21,49.86,94311.69,1891.53,4775,1067,onchain-orderbook
2023-07-22,49.5,92107.13,1860.75,9259,1064,onchain-orderbook
2023-07-23,49.49,93446.03,1888.18,5064,1068,onchain-orderbook
2023-07-24,49.48,91550.86,1850.26,6281,1066,onchain-orderbook
2023-07-25,47.69,88620.9,1858.27,8240,1069,onchain-orderbook
2023-07-26,47.69,89219.41,1870.82,8240,1077,onchain-orderbook
2023-07-27,47.69,88650.94,1858.9,8240,1077,onchain-orderbook
2023-07-28,47.69,89398.24,1874.57,8240,1078,onchain-orderbook
2023-07-29,47.19,88760.61,1880.92,5682,1083,onchain-orderbook
2023-07-30,47.94,89256.61,1861.84,5682,1086,onchain-orderbook
2023-07-31,47.94,88958.9,1855.63,5682,1083,onchain-orderbook
2023-08-01,46.95,87819.98,1870.5,2100,1088,onchain-orderbook
2023-08-02,47.94,88130.98,1838.36,5682,1088,onchain-orderbook
2023-08-03,47.94,87966.06,1834.92,5682,1092,onchain-orderbook
2023-08-04,47.06,86056.74,1828.66,5682,1092,onchain-orderbook
2023-08-05,46.93,86137.2,1835.44,5682,1091,onchain-orderbook
2023-08-06,49.79,90969.32,1827.06,7974,1092,onchain-orderbook
2023-08-07,47.5,86799.13,1827.35,2100,1096,onchain-orderbook
2023-08-08,47.27,87716.1,1855.64,6186,1097,onchain-orderbook
2023-08-09,47.48,88074.45,1854.98,6186,1095,onchain-orderbook
2023-08-10,47.33,87606.88,1850.98,6186,1093,onchain-orderbook
2023-08-11,48.99,90511.96,1847.56,6655,1090,onchain-orderbook
2023-08-12,48.99,90567.81,1848.7,6548,1092,onchain-orderbook
2023-08-13,48.99,90110.74,1839.37,5433,1091,onchain-orderbook
2023-08-14,48.99,90343.19,1844.1148238289236,5433,1090,onchain-orderbook
2023-08-15,48.99,90343.19,1844.1148238289236,5433,1093,onchain-orderbook
2023-08-16,48.99,88486.23,1806.21,5433,1093,onchain-orderbook
2023-08-17,47.89,80629.52,1683.64,3997,1095,onchain-orderbook
2023-08-18,47.89,79554.68,1661.1961534376637,3997,1094,onchain-orderbook
2023-08-19,47.88,79876.29,1668.26,5433,1094,onchain-orderbook
2023-08-20,47.87,80674.8,1685.2894186361896,4721,1095,onchain-orderbook
2023-08-21,47.39,79865.87,1685.2894186361896,5433,1095,onchain-orderbook
2023-08-22,47.19,78670.45,1667.1,5433,1096,onchain-orderbook
2023-08-23,46.88,78654.8,1677.79,3997,1100,onchain-orderbook
2023-08-24,46.5,77117.31,1658.4367102734811,8396,1101,onchain-orderbook
2023-08-25,46.25,76456.34,1653.11,3997,1096,onchain-orderbook
2023-08-26,47.6,78361.02,1646.24,5931,1090,onchain-orderbook
2023-08-27,47.6,78876.53,1657.07,5931,1090,onchain-orderbook
2023-08-28,47.6,78669.58,1652.7221977529011,5931,1086,onchain-orderbook
2023-08-29,48.95,80900.75,1652.7221977529011,8830,1085,onchain-orderbook
2023-08-30,48.45,83813.85,1729.9040991848067,4453,1084,onchain-orderbook
2023-08-31,48.2,79298.16,1645.19,2808,1083,onchain-orderbook
2023-09-01,48,78187.63,1628.908950990818,3607,1082,onchain-orderbook
2023-09-02,48,78187.63,1628.908950990818,3607,1082,onchain-orderbook
2023-09-03,47.99,78564.22,1637.095703767827,8830,1082,onchain-orderbook
2023-09-04,47.99,78494.27,1635.6380226307274,8830,1081,onchain-orderbook
2023-09-05,47.99,78171.29,1628.9078773649364,7811,1079,onchain-orderbook
2023-09-06,47.99,78372.95,1633.11,7811,1077,onchain-orderbook
2023-09-07,46.99,76698.96,1632.24,8830,1076,onchain-orderbook
2023-09-08,46.99,77397.7,1647.11,8830,1075,onchain-orderbook
2023-09-09,46.99,76801.4,1634.42,7341,1079,onchain-orderbook
2023-09-10,46.69,75518.27,1617.44,8830,1077,onchain-orderbook
2023-09-11,46.99,72937.89,1552.2002090150374,8830,1079,onchain-orderbook
2023-09-12,46.99,72937.89,1552.2002090150374,7811,1077,onchain-orderbook
2023-09-13,46.99,74855.4,1593.0069499467456,111,1077,onchain-orderbook
2023-09-14,47,75562.37,1607.71,8396,1080,onchain-orderbook
2023-09-15,46.99,76448.97,1626.92,5728,1080,onchain-orderbook
2023-09-16,47,77134.52,1641.16,8396,1084,onchain-orderbook
2023-09-17,47,76805.99,1634.17,8396,1083,onchain-orderbook
2023-09-18,44.99,73046.21,1623.61,4105,1088,onchain-orderbook
2023-09-19,44.99,73666.63,1637.4,4105,1085,onchain-orderbook
2023-09-20,46,75594.56,1643.36,5931,1083,onchain-orderbook
2023-09-21,46.489,75427.01,1622.47,2808,1080,onchain-orderbook
2023-09-22,46.489,73645.55,1584.15,2808,1083,onchain-orderbook
2023-09-23,45.5,72489.69,1593.18,9475,1089,onchain-orderbook
2023-09-24,45.46,71869.08,1580.93,4118,1089,onchain-orderbook
2023-09-25,45.46,71869.08,1580.93,4118,1086,onchain-orderbook
2023-09-26,45.5,72269.93,1588.35,9475,1080,onchain-orderbook
2023-09-27,45.49,72503.78,1593.84,1139,1082,onchain-orderbook
2023-09-28,45.49,72668.46,1597.46,1139,1078,onchain-orderbook
2023-09-29,45.5,75199.22,1652.73,9475,1072,onchain-orderbook
2023-09-30,46,76715.82,1667.7352703098104,8538,1076,onchain-orderbook
2023-10-01,45.5,76030.26,1670.9946358420427,8538,1071,onchain-orderbook
2023-10-02,44.5,77150.54,1733.72,1461,1073,onchain-orderbook
2023-10-03,44.39,73763.75,1661.72,6088,1073,onchain-orderbook
2023-10-04,43.79,72531.13,1656.34,5674,1070,onchain-orderbook
2023-10-05,42.9,70656.73,1647.01,1672,1066,onchain-orderbook
2023-10-06,43,69281.17,1611.19,2837,1066,onchain-orderbook
2023-10-07,45,73552.05,1634.49,3798,1059,onchain-orderbook
2023-10-08,45,73497.6,1633.28,3798,1061,onchain-orderbook
2023-10-09,45.48,74281.57,1633.28,4775,1059,onchain-orderbook
2023-10-10,45.48,71843.39,1579.67,4775,1059,onchain-orderbook
2023-10-11,45.48,71284.9,1567.39,4775,1054,onchain-orderbook
2023-10-12,44.95,70437.1,1567.01,4775,1052,onchain-orderbook
2023-10-13,44.95,69218.06,1539.89,4775,1054,onchain-orderbook
2023-10-14,44.95,69774.54,1552.27,4775,1054,onchain-orderbook
2023-10-15,44.95,70021.35,1557.7608092483292,4775,1053,onchain-orderbook
2023-10-16,43.5,69653.51,1601.23,4145,1054,onchain-orderbook
2023-10-17,43.5,68080.11,1565.06,4947,1056,onchain-orderbook
2023-10-18,43.5,68025.74,1563.81,1544,1057,onchain-orderbook
2023-10-19,43.5,68216.7,1568.2,1544,1055,onchain-orderbook
2023-10-20,43.3,69449.3,1603.91,1544,1050,onchain-orderbook
2023-10-21,42.99,70041.03,1629.24,5682,1053,onchain-orderbook
2023-10-22,42.99,71559.86,1664.57,5682,1050,onchain-orderbook
2023-10-23,42.88,75687.06,1765.09,5682,1048,onchain-orderbook
2023-10-24,42.88,76580.68,1785.93,5682,1046,onchain-orderbook
2023-10-25,42.88,76565.24,1785.57,5682,1044,onchain-orderbook
2023-10-26,44.75,80676.64,1802.83,3153,1033,onchain-orderbook
2023-10-27,44.75,80676.64,1802.83,3153,1028,onchain-orderbook
2023-10-28,44.75,79694.83,1780.89,3153,1025,onchain-orderbook
2023-10-29,45.75,81254.75,1776.06,3153,1025,onchain-orderbook
2023-10-30,46.88,84842.96,1809.79,2522,1024,onchain-orderbook
2023-10-31,46.87,85145.45,1816.63,1873,1026,onchain-orderbook
2023-11-01,46.87,86537.49,1846.33,1139,1029,onchain-orderbook
2023-11-02,46.87,84416.62,1801.08,9608,1028,onchain-orderbook
2023-11-03,46.87,84416.62,1801.08,9608,1024,onchain-orderbook
2023-11-04,46.87,85877.09,1832.24,9608,1025,onchain-orderbook
2023-11-05,46.87,87040.87,1857.07,9608,1026,onchain-orderbook
2023-11-06,48.93,92638.68,1893.29,1544,1009,onchain-orderbook
2023-11-07,49.85,94705.03,1899.8,1544,1006,onchain-orderbook
2023-11-08,52,98137,1887.25,9806,992,onchain-orderbook
2023-11-09,54.5,115631.02,2121.67,1738,986,onchain-orderbook
2023-11-10,59,125178.53,2121.67,8932,957,onchain-orderbook
2023-11-11,59.4,123427.85,2077.91,8932,955,onchain-orderbook
2023-11-12,59.75,122204.88,2045.27,8932,959,onchain-orderbook
2023-11-13,59.55,122412.17,2055.62,8932,962,onchain-orderbook
2023-11-14,57.33,117848.69,2055.62,2522,971,onchain-orderbook
2023-11-15,57.22,113213.78,1978.57,2522,973,onchain-orderbook
2023-11-16,56.9,117269.19,2060.97,3038,972,onchain-orderbook
2023-11-17,55.99,109678.81,1958.9,5952,971,onchain-orderbook
2023-11-18,56.6,111097.88,1962.86,5952,971,onchain-orderbook
2023-11-19,56.19,110286.92,1962.75,1110,971,onchain-orderbook
2023-11-20,56.25,113115.94,2010.95,1621,974,onchain-orderbook
2023-11-21,56,113239.84,2022.14,6683,973,onchain-orderbook
2023-11-22,55.99,115579.04,2064.28,1621,975,onchain-orderbook
2023-11-23,55.99,115510.73,2063.06,1621,971,onchain-orderbook
2023-11-24,56.98,117553.16,2063.06,6683,976,onchain-orderbook
2023-11-25,56.7,117977.39,2080.73,5952,974,onchain-orderbook
2023-11-26,56.5,117775.95,2084.53,5952,973,onchain-orderbook
2023-11-27,57.39,118397.29,2063.03,3038,963,onchain-orderbook
2023-11-28,57.4,116362.43,2027.22,1621,957,onchain-orderbook
2023-11-29,56.99,116850.02,2050.36,1621,957,onchain-orderbook
2023-11-30,56.98,115636.35,2029.42,3038,958,onchain-orderbook
2023-12-01,56.85,116653.93,2051.96,1621,958,onchain-orderbook
2023-12-02,56.85,118660.73,2087.26,1621,962,onchain-orderbook
2023-12-03,56.85,123117.2,2165.65,1621,963,onchain-orderbook
2023-12-04,57.24,125661.83,2195.35,1848,961,onchain-orderbook
2023-12-05,57.09,128128.8,2244.33,5614,963,onchain-orderbook
2023-12-06,56.86,130423.19,2293.76,3038,968,onchain-orderbook
2023-12-07,56.49,126077.21,2231.85,6286,967,onchain-orderbook
2023-12-08,55.89,131746.14,2357.24,5210,966,onchain-orderbook
2023-12-09,55.69,130300.12,2339.74,5210,968,onchain-orderbook
2023-12-10,55.55,130706.37,2352.95,431,970,onchain-orderbook
2023-12-11,55.69,131035.79,2352.95,5210,971,onchain-orderbook
2023-12-12,55.5,123507.48,2225.36,5614,974,onchain-orderbook
2023-12-13,54.83,123964.18,2260.8823525751127,5210,971,onchain-orderbook
2023-12-14,54.82,127043.44,2317.4650743736975,6683,969,onchain-orderbook
2023-12-15,54.69,121258.67,2217.2,5210,976,onchain-orderbook
2023-12-16,54.68,121236.5,2217.2,8917,972,onchain-orderbook
2023-12-17,54,120271.5,2227.25,5210,971,onchain-orderbook
2023-12-18,54,118569.96,2195.74,5210,967,onchain-orderbook
2023-12-19,54,119664,2216,5210,967,onchain-orderbook
2023-12-20,53.69,116953.46,2178.31,1544,966,onchain-orderbook
2023-12-21,56.89,125252.44,2201.66,3534,958,onchain-orderbook
2023-12-22,55.99,130224.9,2325.86,8917,964,onchain-orderbook
2023-12-23,55.99,129255.71,2308.55,8917,965,onchain-orderbook
2023-12-24,55.74,128678.58,2308.55,2920,964,onchain-orderbook
2023-12-25,55.74,126176.97,2263.67,2920,966,onchain-orderbook
2023-12-26,55.74,126613.41,2271.5,2920,968,onchain-orderbook
2023-12-27,55.7,124294.03,2231.4907077795483,5803,967,onchain-orderbook
2023-12-28,55.65,130526.52,2345.49,7265,968,onchain-orderbook
2023-12-29,55.7,128164.03,2300.97,5803,966,onchain-orderbook
2023-12-30,55.69,127664.87,2292.42,5256,966,onchain-orderbook
2023-12-31,55.49,127206.39,2292.42,2920,962,onchain-orderbook
2024-01-01,55.49,126605.43,2281.59,2920,966,onchain-orderbook
2024-01-02,55.65,130782.51,2350.09,5256,965,onchain-orderbook
2024-01-03,55.69,131214.55,2356.16,7532,972,onchain-orderbook
2024-01-04,55.69,123161.78,2211.56,7532,974,onchain-orderbook
2024-01-05,55.69,126256.47,2267.13,7532,978,onchain-orderbook
2024-01-06,55.495,124429.78,2242.18,7289,982,onchain-orderbook
2024-01-07,53.99,121055.3,2242.18,7532,982,onchain-orderbook
2024-01-08,53,117817.54,2222.972370495866,2486,984,onchain-orderbook
2024-01-09,53,123680.27,2333.59,2486,984,onchain-orderbook
2024-01-10,53.99,139767.69,2588.77,7532,980,onchain-orderbook
2024-01-11,57.99,151983.67,2620.86,4787,968,onchain-orderbook
2024-01-12,59.38,149749.83,2521.89,2586,961,onchain-orderbook
2024-01-13,59.37,149724.61,2521.89,5337,959,onchain-orderbook
2024-01-14,58.74,151404.16,2577.5308138752603,8186,967,onchain-orderbook
2024-01-15,58.5,146993.54,2512.71,4911,965,onchain-orderbook
2024-01-16,58.38,151121.3,2588.58,2586,977,onchain-orderbook
2024-01-17,58.25,147323.57,2529.16,7116,973,onchain-orderbook
2024-01-18,58.2,143592.79,2467.23,4814,975,onchain-orderbook
2024-01-19,59,146948.35,2490.65,7495,956,onchain-orderbook
2024-01-20,61.45,153050.44,2490.65,1742,944,onchain-orderbook
2024-01-21,61.45,150766.96,2453.49,1742,940,onchain-orderbook
2024-01-22,64.35,148774.63,2311.96,2608,939,onchain-orderbook
2024-01-23,64.34,144246.42,2241.94,3736,941,onchain-orderbook
2024-01-24,62.95,140629.04,2233.98,9295,933,onchain-orderbook
2024-01-25,63.25,140247.39,2217.35,2608,938,onchain-orderbook
2024-01-26,62.69,142235.51,2268.8707315074744,5831,940,onchain-orderbook
2024-01-27,61.99,140587.61,2267.907851752534,6512,941,onchain-orderbook
2024-01-28,61.99,139914.53,2257.05,6512,946,onchain-orderbook
2024-01-29,60.99,141311.39,2316.96,6512,950,onchain-orderbook
2024-01-30,61.48,142446.7,2316.96,5378,956,onchain-orderbook
2024-01-31,59.99,136926.33,2282.4858670158414,5210,955,onchain-orderbook
2024-02-01,60.99,140483.15,2303.38,5378,952,onchain-orderbook
2024-02-02,60.95,140391.01,2303.38,7974,952,onchain-orderbook
2024-02-03,59.99,138424.53,2307.46,5085,954,onchain-orderbook
2024-02-04,59.95,137184.18,2288.31,1595,953,onchain-orderbook
2024-02-05,59.89,137661.36,2298.57,2642,950,onchain-orderbook
2024-02-06,59,139983.99,2372.61,2225,957,onchain-orderbook
2024-02-07,56.99,138229.81,2425.51,6440,959,onchain-orderbook
2024-02-08,59.95,145036.44,2419.29,7974,953,onchain-orderbook
2024-02-09,59.69,144407.42,2419.29,6169,957,onchain-orderbook
2024-02-10,58.99,146789.27,2488.375408514044,6169,954,onchain-orderbook
2024-02-11,57.95,144938.75,2501.1,9468,954,onchain-orderbook
2024-02-12,58.5,155492.42,2657.99,1928,960,onchain-orderbook
2024-02-13,58.95,155770.66,2642.42,6169,956,onchain-orderbook
2024-02-14,57.5,159828.73,2779.63,586,959,onchain-orderbook
2024-02-15,56.99,160849.72,2822.42,6169,958,onchain-orderbook
2024-02-16,55.99,157071.55,2805.35,8635,961,onchain-orderbook
2024-02-17,56.89,158549.59,2786.95,7974,961,onchain-orderbook
2024-02-18,56.69,162996.79,2875.23,6169,964,onchain-orderbook
2024-02-19,56.88,167350.06,2942.16,3629,958,onchain-orderbook
2024-02-20,55.99,168849.04,3015.7,6451,957,onchain-orderbook
2024-02-21,55.99,166648.08,2976.39,6451,964,onchain-orderbook
2024-02-22,55.95,166400.9,2974.1,907,965,onchain-orderbook
2024-02-23,55.95,163465.2,2921.63,907,967,onchain-orderbook
2024-02-24,55.99,167485.69,2991.35,6451,961,onchain-orderbook
2024-02-25,56.1,167814.74,2991.35,9468,963,onchain-orderbook
2024-02-26,55.95,174077.79,3111.31,907,967,onchain-orderbook
2024-02-27,57,181133.46,3177.78,2467,969,onchain-orderbook
2024-02-28,58.75,190627.89,3244.73,7071,972,onchain-orderbook
2024-02-29,58.93,199173.97,3379.84,3629,976,onchain-orderbook
2024-03-01,57.5,192145.45,3341.66,3629,979,onchain-orderbook
2024-03-02,58.94,202347.5,3433.11,2094,982,onchain-orderbook
2024-03-03,59.88,204838.1,3420.81,3323,986,onchain-orderbook
2024-03-04,57.88,202111.17,3491.9,9000,984,onchain-orderbook
2024-03-05,54.99,199935.39,3635.85,9000,988,onchain-orderbook
2024-03-06,54.99,195387.17,3553.14,503,999,onchain-orderbook
2024-03-07,53.99,208779.87,3867.01,8518,1003,onchain-orderbook
